Date,Open,High,Low,Close,Adj Close,Volume
2017-07-24,148000.0,148000.0,144500.0,145000.0,115548.7109375,558419
2017-07-25,145000.0,147500.0,144500.0,146000.0,116345.6015625,769128
2017-07-26,147000.0,150000.0,146500.0,148000.0,117939.375,1000733
2017-07-27,148000.0,148500.0,144500.0,146500.0,116744.0546875,552184
2017-07-28,146500.0,150000.0,146500.0,149500.0,119134.703125,857408
2017-07-31,149500.0,149500.0,144500.0,145000.0,115548.7109375,871600
2017-08-01,145000.0,147000.0,144500.0,145500.0,115947.15625,415903
2017-08-02,146500.0,148000.0,145500.0,147500.0,117540.9296875,462222
2017-08-03,147500.0,149500.0,146000.0,148500.0,118337.8125,643295
2017-08-04,148000.0,151000.0,147000.0,150000.0,119533.15625,520334
2017-08-07,150500.0,151000.0,148000.0,148000.0,117939.375,280334
2017-08-08,147000.0,147500.0,143500.0,144000.0,114751.8203125,655022
2017-08-09,145000.0,146000.0,144000.0,146000.0,116345.6015625,391355
2017-08-10,144500.0,146500.0,144000.0,145000.0,115548.7109375,576598
2017-08-11,143500.0,145500.0,141000.0,142000.0,113158.0703125,607681
2017-08-14,142500.0,146000.0,142000.0,144500.0,115150.2734375,319856
2017-08-16,145000.0,146000.0,143000.0,144500.0,115150.2734375,417168
2017-08-17,143000.0,144500.0,141500.0,144000.0,114751.8203125,250791
2017-08-18,144000.0,145500.0,143500.0,144500.0,115150.2734375,253371
2017-08-21,145000.0,148500.0,143500.0,148000.0,117939.375,430402
2017-08-22,148000.0,150000.0,145000.0,147000.0,117142.4765625,533818
2017-08-23,146500.0,147500.0,145500.0,146500.0,116744.0546875,245112
2017-08-24,146500.0,147000.0,143500.0,143500.0,114353.375,505047
2017-08-25,143500.0,145500.0,143000.0,144500.0,115150.2734375,362052
2017-08-28,144000.0,146000.0,144000.0,144500.0,115150.2734375,319822
2017-08-29,143000.0,144500.0,142500.0,144000.0,114751.8203125,332462
2017-08-30,142500.0,144000.0,138500.0,143000.0,113954.953125,762771
2017-08-31,142000.0,145000.0,139500.0,140500.0,111962.7109375,834907
2017-09-01,141000.0,143500.0,139500.0,143000.0,113954.953125,541048
2017-09-04,140000.0,142500.0,139500.0,140000.0,111564.2734375,326756
2017-09-05,141000.0,142000.0,137000.0,138000.0,109970.4921875,546091
2017-09-06,138000.0,138500.0,133500.0,136000.0,108376.7265625,694527
2017-09-07,138000.0,139000.0,137000.0,138000.0,109970.4921875,531212
2017-09-08,138000.0,138500.0,133000.0,135500.0,107978.2734375,637658
2017-09-11,134500.0,136500.0,133500.0,135000.0,107579.8359375,488905
2017-09-12,135000.0,137500.0,134500.0,136000.0,108376.7265625,379325
2017-09-13,136500.0,137500.0,133500.0,134000.0,106782.9453125,588704
2017-09-14,134000.0,137000.0,133000.0,137000.0,109173.6171875,904204
2017-09-15,135500.0,137000.0,134000.0,136500.0,108775.1640625,369517
2017-09-18,136500.0,137500.0,135500.0,137000.0,109173.6171875,415861
2017-09-19,136500.0,141000.0,136500.0,140000.0,111564.2734375,627903
2017-09-20,141000.0,143000.0,139500.0,142000.0,113158.0703125,618904
2017-09-21,140500.0,142000.0,138500.0,141500.0,112759.59375,467712
2017-09-25,141000.0,143000.0,140000.0,141000.0,112361.1640625,307434
2017-09-26,141000.0,141000.0,141000.0,141000.0,112361.1640625,0
2017-09-27,146000.0,149000.0,145500.0,147500.0,117540.9296875,623568
2017-09-28,147000.0,148000.0,145000.0,147000.0,117142.4765625,541478
2017-09-29,148500.0,151000.0,147500.0,150500.0,119931.609375,808779
2017-10-10,149500.0,152000.0,147500.0,151000.0,120330.03125,886098
2017-10-11,151000.0,156500.0,151000.0,155000.0,123517.59375,993821
2017-10-12,155000.0,156500.0,152500.0,156500.0,124712.9453125,576444
2017-10-13,155000.0,155500.0,152000.0,154500.0,123119.1484375,644646
2017-10-16,154500.0,155000.0,152000.0,153000.0,121923.8046875,521198
2017-10-17,153000.0,153500.0,148500.0,149500.0,119134.703125,510688
2017-10-18,148000.0,153500.0,147000.0,150500.0,119931.609375,695484
2017-10-19,152000.0,154000.0,150500.0,151500.0,120728.4765625,474052
2017-10-20,151500.0,152500.0,150500.0,151500.0,120728.4765625,227605
2017-10-23,151000.0,153000.0,150500.0,151500.0,120728.4765625,387789
2017-10-24,151500.0,152500.0,150000.0,151000.0,120330.03125,357958
2017-10-25,150000.0,150500.0,146500.0,148500.0,118337.8125,829299
2017-10-26,148500.0,160000.0,148000.0,159500.0,127103.5859375,1550507
2017-10-27,159500.0,161500.0,156500.0,158500.0,126306.6875,776439
2017-10-30,160000.0,160500.0,154500.0,156000.0,124314.4765625,540408
2017-10-31,157000.0,162000.0,156000.0,161000.0,128298.9296875,905364
2017-11-01,159000.0,162000.0,158500.0,160500.0,127900.4609375,601287
2017-11-02,159000.0,160500.0,158000.0,160000.0,127502.015625,353460
2017-11-03,161000.0,164000.0,159500.0,161500.0,128697.3515625,426678
2017-11-06,160000.0,163000.0,157500.0,158500.0,126306.6875,530662
2017-11-07,157000.0,159500.0,153500.0,155000.0,123517.59375,754723
2017-11-08,153500.0,157000.0,153500.0,155000.0,123517.59375,384213
2017-11-09,156000.0,156000.0,153000.0,155500.0,123916.03125,543762
2017-11-10,154000.0,155500.0,153500.0,154500.0,123119.1484375,333985
2017-11-13,156500.0,161500.0,156000.0,160500.0,127900.4609375,664551
2017-11-14,160000.0,160500.0,157500.0,160500.0,127900.4609375,493631
2017-11-15,161500.0,163000.0,160000.0,161500.0,128697.3515625,568064
2017-11-16,162000.0,162000.0,158000.0,159500.0,127103.5859375,392185
2017-11-17,158000.0,159000.0,156000.0,157000.0,125111.34375,493488
2017-11-20,155500.0,157500.0,154000.0,156500.0,124712.9453125,392823
2017-11-21,157000.0,158500.0,156000.0,157000.0,125111.34375,279920
2017-11-22,157000.0,159000.0,155000.0,155000.0,123517.59375,298605
2017-11-23,156000.0,157000.0,154500.0,157000.0,125111.34375,327088
2017-11-24,156000.0,159500.0,155500.0,159000.0,126705.1171875,414474
2017-11-27,158500.0,160000.0,158000.0,158500.0,126306.6875,508762
2017-11-28,156500.0,160500.0,155000.0,157000.0,125111.34375,360463
2017-11-29,158000.0,161000.0,157500.0,160500.0,127900.4609375,550470
2017-11-30,163000.0,166500.0,162500.0,164500.0,131088.015625,1207560
2017-12-01,164500.0,165500.0,161500.0,161500.0,128697.3515625,529049
2017-12-04,160500.0,160500.0,157500.0,160500.0,127900.4609375,412767
2017-12-05,159000.0,162500.0,159000.0,161500.0,128697.3515625,298181
2017-12-06,159500.0,162500.0,159500.0,162000.0,129095.8125,435843
2017-12-07,163000.0,163000.0,160000.0,161500.0,128697.3515625,317111
2017-12-08,159500.0,161000.0,157000.0,158500.0,126306.6875,562488
2017-12-11,158000.0,158500.0,149500.0,150000.0,119533.15625,1235495
2017-12-12,149000.0,151500.0,148000.0,150000.0,119533.15625,594577
2017-12-13,151500.0,152500.0,150000.0,151500.0,120728.4765625,449530
2017-12-14,151000.0,154500.0,150500.0,150500.0,119931.609375,848663
2017-12-15,151500.0,154000.0,150500.0,154000.0,122720.6875,414172
2017-12-18,154000.0,155000.0,152000.0,154000.0,122720.6875,304658
2017-12-19,154000.0,155500.0,152500.0,153000.0,121923.8046875,301402
2017-12-21,151500.0,152500.0,150000.0,150000.0,119533.15625,393766
2017-12-22,151000.0,153000.0,150500.0,153000.0,121923.8046875,257517
2017-12-26,152000.0,155000.0,151500.0,154000.0,122720.6875,319229
2017-12-27,151500.0,157000.0,150000.0,156500.0,127190.65625,445829
2017-12-28,154500.0,156000.0,152000.0,156000.0,126784.296875,405259
2018-01-02,150500.0,153000.0,149000.0,149500.0,121501.609375,731763
2018-01-03,149000.0,151000.0,149000.0,150500.0,122314.359375,450874
2018-01-04,150500.0,151000.0,146000.0,146500.0,119063.4765625,931558
2018-01-05,146000.0,149000.0,145500.0,149000.0,121095.2578125,463695
2018-01-08,148500.0,151000.0,147500.0,151000.0,122720.6875,482619
2018-01-09,151000.0,152500.0,149500.0,152500.0,123939.796875,465845
2018-01-10,152500.0,158000.0,152000.0,155500.0,126377.921875,793679
2018-01-11,156000.0,156500.0,152500.0,155000.0,125971.5703125,476891
2018-01-12,153500.0,156000.0,153500.0,154000.0,125158.875,424738
2018-01-15,154000.0,155000.0,151000.0,155000.0,125971.5703125,315592
2018-01-16,153500.0,158000.0,153000.0,158000.0,128409.7421875,440542
2018-01-17,157000.0,159000.0,156000.0,157500.0,128003.3828125,363034
2018-01-18,157500.0,158000.0,154000.0,155000.0,125971.5703125,324686
2018-01-19,155000.0,162000.0,154500.0,162000.0,131660.59375,637243
2018-01-22,162500.0,164000.0,158500.0,162500.0,132066.96875,582519
2018-01-23,163000.0,167500.0,161000.0,161000.0,130847.921875,727921
2018-01-24,160500.0,162000.0,156000.0,156500.0,127190.65625,653451
2018-01-25,155500.0,159000.0,154000.0,158500.0,128816.078125,776214
2018-01-26,155000.0,155500.0,149000.0,152500.0,123939.796875,1058626
2018-01-29,153000.0,155500.0,152000.0,154500.0,125565.2109375,504827
2018-01-30,155000.0,158000.0,154500.0,156000.0,126784.296875,458611
2018-01-31,157000.0,162000.0,154500.0,162000.0,131660.59375,926031
2018-02-01,161500.0,162000.0,158500.0,160500.0,130441.5390625,478000
2018-02-02,161000.0,164000.0,160500.0,162500.0,132066.96875,813167
2018-02-05,162500.0,163000.0,159000.0,159000.0,129222.4609375,670474
2018-02-06,158000.0,161000.0,153500.0,157500.0,128003.3828125,690538
2018-02-07,157500.0,160500.0,156000.0,157500.0,128003.3828125,552642
2018-02-08,158500.0,163500.0,156500.0,161000.0,130847.921875,883512
2018-02-09,156500.0,158500.0,154500.0,155000.0,125971.5703125,721962
2018-02-12,155500.0,156500.0,153500.0,154000.0,125158.875,554120
2018-02-13,154000.0,155500.0,152000.0,152500.0,123939.796875,528608
2018-02-14,152000.0,155000.0,152000.0,154500.0,125565.2109375,265716
2018-02-19,156500.0,157000.0,154500.0,155000.0,125971.5703125,265257
2018-02-20,155000.0,156000.0,152500.0,153500.0,124752.5234375,218792
2018-02-21,152500.0,161000.0,152500.0,160000.0,130035.171875,537567
2018-02-22,159000.0,159500.0,156000.0,157000.0,127597.015625,339005
2018-02-23,158500.0,159500.0,157500.0,159000.0,129222.4609375,275917
2018-02-26,159000.0,162000.0,157500.0,161000.0,130847.921875,513314
2018-02-27,160500.0,162000.0,160000.0,161000.0,130847.921875,273491
2018-02-28,159000.0,163000.0,158000.0,161500.0,131254.265625,496851
2018-03-02,158000.0,159000.0,154500.0,156000.0,126784.296875,591106
2018-03-05,155500.0,157000.0,152500.0,153000.0,124346.140625,410894
2018-03-06,154500.0,158000.0,154500.0,157000.0,127597.015625,375611
2018-03-07,154000.0,155000.0,152000.0,152500.0,123939.796875,598406
2018-03-08,153500.0,155000.0,152000.0,154500.0,125565.2109375,488545
2018-03-09,153500.0,155000.0,152500.0,154000.0,125158.875,460548
2018-03-12,154000.0,155500.0,153000.0,153500.0,124752.5234375,422236
2018-03-13,152500.0,155000.0,152500.0,153500.0,124752.5234375,378343
2018-03-14,152500.0,157000.0,152000.0,156000.0,126784.296875,605609
2018-03-15,156500.0,159000.0,155000.0,157500.0,128003.3828125,367882
2018-03-16,158000.0,159500.0,156000.0,157500.0,128003.3828125,351970
2018-03-19,152500.0,153000.0,150000.0,151500.0,123127.0703125,749609
2018-03-20,150500.0,153500.0,150000.0,152500.0,123939.796875,311027
2018-03-21,152500.0,155000.0,152500.0,154500.0,125565.2109375,277076
2018-03-22,154500.0,154500.0,152000.0,152500.0,123939.796875,330219
2018-03-23,151000.0,153000.0,150500.0,151500.0,123127.0703125,578521
2018-03-26,151000.0,152500.0,149500.0,149500.0,121501.609375,466599
2018-03-27,150000.0,154000.0,149500.0,154000.0,125158.875,683470
2018-03-28,153000.0,155000.0,148000.0,151500.0,123127.0703125,905733
2018-03-29,150500.0,152000.0,142500.0,143500.0,116625.2890625,1532300
2018-03-30,144000.0,145500.0,142500.0,143500.0,116625.2890625,525910
2018-04-02,144500.0,148500.0,144000.0,148500.0,120688.890625,569272
2018-04-03,147000.0,152500.0,145500.0,152000.0,123533.4140625,2258712
2018-04-04,156000.0,159500.0,155000.0,156500.0,127190.65625,1198367
2018-04-05,157000.0,158000.0,153500.0,154000.0,125158.875,404008
2018-04-06,155000.0,155500.0,152000.0,152500.0,123939.796875,377964
2018-04-09,152000.0,153000.0,150500.0,151000.0,122720.6875,319141
2018-04-10,150000.0,153000.0,149000.0,151000.0,122720.6875,371422
2018-04-11,150500.0,152000.0,150000.0,150000.0,121907.9921875,329076
2018-04-12,151000.0,152500.0,150000.0,152000.0,123533.4140625,297375
2018-04-13,151500.0,152000.0,149500.0,150500.0,122314.359375,425396
2018-04-16,151000.0,154000.0,150000.0,153000.0,124346.140625,303065
2018-04-17,154000.0,158000.0,154000.0,157500.0,128003.3828125,670905
2018-04-18,158000.0,159500.0,157000.0,158500.0,128816.078125,507655
2018-04-19,157500.0,158000.0,155000.0,158000.0,128409.7421875,344290
2018-04-20,157000.0,160000.0,156500.0,160000.0,130035.171875,406412
2018-04-23,160000.0,160000.0,157000.0,159500.0,129628.8125,284140
2018-04-24,161500.0,165500.0,161500.0,162500.0,132066.96875,644850
2018-04-25,162000.0,164000.0,160000.0,164000.0,133286.0625,407673
2018-04-26,164000.0,164000.0,154500.0,156500.0,127190.65625,861668
2018-04-27,155000.0,161500.0,154000.0,158000.0,128409.7421875,887506
2018-04-30,159000.0,160500.0,157000.0,160000.0,130035.171875,351811
2018-05-02,159000.0,160500.0,157000.0,160000.0,130035.171875,377086
2018-05-03,162500.0,163000.0,160000.0,160000.0,130035.171875,324816
2018-05-04,158000.0,160000.0,156500.0,158000.0,128409.7421875,448848
2018-05-08,158500.0,161000.0,154500.0,156000.0,126784.296875,595219
2018-05-09,154500.0,156000.0,153500.0,153500.0,124752.5234375,513770
2018-05-10,152500.0,154000.0,150500.0,152000.0,123533.4140625,747954
2018-05-11,152000.0,154000.0,151500.0,153000.0,124346.140625,319288
2018-05-14,153500.0,154500.0,150500.0,151000.0,122720.6875,439028
2018-05-15,150000.0,151500.0,148000.0,148500.0,120688.890625,611470
2018-05-16,148500.0,151500.0,146000.0,150500.0,122314.359375,599945
2018-05-17,150500.0,151000.0,149500.0,149500.0,121501.609375,297968
2018-05-18,148500.0,150000.0,148000.0,150000.0,121907.9921875,330193
2018-05-21,149500.0,151000.0,149000.0,149000.0,121095.2578125,332251
2018-05-23,147000.0,148500.0,144000.0,144500.0,117438.03125,1062994
2018-05-24,144000.0,144500.0,139000.0,140000.0,113780.765625,1387498
2018-05-25,139500.0,141000.0,138500.0,139000.0,112968.0546875,697859
2018-05-28,139000.0,140500.0,138000.0,138500.0,112561.703125,498199
2018-05-29,139500.0,141000.0,139000.0,140000.0,113780.765625,471953
2018-05-30,138500.0,139500.0,136000.0,137500.0,111748.984375,648596
2018-05-31,139000.0,140000.0,137500.0,139000.0,112968.0546875,835047
2018-06-01,138500.0,140000.0,137500.0,140000.0,113780.765625,395619
2018-06-04,140000.0,144000.0,139000.0,143000.0,116218.953125,903195
2018-06-05,143500.0,144000.0,140500.0,142500.0,115812.5859375,374748
2018-06-07,142000.0,144000.0,141500.0,142500.0,115812.5859375,511413
2018-06-08,142000.0,142500.0,140000.0,141000.0,114593.515625,539842
2018-06-11,140000.0,140500.0,139000.0,139500.0,113374.421875,441032
2018-06-12,140000.0,142000.0,139500.0,140500.0,114187.1484375,486396
2018-06-14,138500.0,139000.0,135000.0,135000.0,109717.171875,1036041
2018-06-15,136000.0,136500.0,133000.0,134000.0,108904.4609375,762750
2018-06-18,134500.0,136500.0,134500.0,135000.0,109717.171875,497745
2018-06-19,134000.0,135000.0,131000.0,131500.0,106872.65625,781548
2018-06-20,130500.0,131500.0,129000.0,129500.0,105247.2265625,595333
2018-06-21,129500.0,130500.0,127000.0,127000.0,103215.4140625,608003
2018-06-22,126000.0,131000.0,125000.0,130000.0,105653.5703125,716503
2018-06-25,129500.0,130000.0,128000.0,129000.0,104840.8671875,563769
2018-06-26,128000.0,131000.0,127500.0,129500.0,105247.2265625,703936
2018-06-27,129000.0,130500.0,125500.0,127500.0,103621.796875,935679
2018-06-28,126000.0,126500.0,123000.0,125000.0,102393.0625,1101059
2018-06-29,124500.0,126000.0,123500.0,125500.0,102802.625,496503
2018-07-02,125000.0,125500.0,123000.0,123500.0,101164.3515625,428578
2018-07-03,125500.0,125500.0,119500.0,122000.0,99935.6171875,556533
2018-07-04,120500.0,122500.0,118000.0,119500.0,97887.7734375,510210
2018-07-05,119000.0,122000.0,118000.0,121500.0,99526.0625,845590
2018-07-06,122500.0,126000.0,122500.0,123500.0,101164.3515625,658197
2018-07-09,124000.0,125000.0,122500.0,124500.0,101983.5078125,303024
2018-07-10,123500.0,125500.0,122500.0,123500.0,101164.3515625,328075
2018-07-11,121000.0,123000.0,120500.0,121500.0,99526.0625,384762
2018-07-12,121500.0,125000.0,121000.0,123000.0,100754.78125,613187
2018-07-13,123500.0,125000.0,122000.0,122500.0,100345.203125,306680
2018-07-16,122500.0,127500.0,122500.0,126000.0,103212.2109375,494043
2018-07-17,126000.0,129000.0,125000.0,126500.0,103621.796875,436989
2018-07-18,127000.0,128500.0,124000.0,124000.0,101573.9140625,325090
2018-07-19,125000.0,125500.0,123500.0,124000.0,101573.9140625,359064
2018-07-20,124500.0,128500.0,122500.0,127000.0,104031.3515625,463776
2018-07-23,127500.0,131000.0,127000.0,129500.0,106079.2265625,660426
2018-07-24,129500.0,130000.0,126500.0,129500.0,106079.2265625,479217
2018-07-25,130000.0,130500.0,129000.0,130500.0,106898.359375,305338
2018-07-26,131000.0,131500.0,128000.0,130000.0,106488.7734375,484321
2018-07-27,129500.0,131500.0,129000.0,129500.0,106079.2265625,365369
2018-07-30,129000.0,131000.0,128500.0,130500.0,106898.359375,179748
2018-07-31,131000.0,131000.0,128500.0,129500.0,106079.2265625,306556
2018-08-01,130000.0,130500.0,128000.0,128500.0,105260.0703125,244440
2018-08-02,128000.0,128500.0,124000.0,125500.0,102802.625,425332
2018-08-03,124000.0,125500.0,124000.0,124000.0,101573.9140625,468331
2018-08-06,124500.0,126000.0,124000.0,124500.0,101983.5078125,317150
2018-08-07,124000.0,126000.0,123500.0,125000.0,102393.0625,285278
2018-08-08,125500.0,129500.0,125500.0,127500.0,104440.9296875,816582
2018-08-09,126500.0,127500.0,125500.0,126000.0,103212.2109375,532068
2018-08-10,126000.0,127000.0,124500.0,126000.0,103212.2109375,194355
2018-08-13,125000.0,126000.0,123000.0,123500.0,101164.3515625,319273
2018-08-14,124500.0,125000.0,122500.0,123000.0,100754.78125,291859
2018-08-16,122000.0,127000.0,122000.0,126500.0,103621.796875,561446
2018-08-17,125500.0,127000.0,125000.0,126500.0,103621.796875,207735
2018-08-20,127500.0,128000.0,126000.0,127500.0,104440.9296875,310969
2018-08-21,127000.0,127500.0,124000.0,125500.0,102802.625,339831
2018-08-22,125500.0,127000.0,124500.0,126000.0,103212.2109375,329800
2018-08-23,125500.0,126000.0,123000.0,124500.0,101983.5078125,229027
2018-08-24,123500.0,124500.0,123000.0,124500.0,101983.5078125,232363
2018-08-27,125000.0,125500.0,123500.0,124000.0,101573.9140625,226756
2018-08-28,125000.0,127000.0,124000.0,125000.0,102393.0625,402853
2018-08-29,125000.0,125000.0,123500.0,124000.0,101573.9140625,309579
2018-08-30,124000.0,125000.0,123000.0,123500.0,101164.3515625,385998
2018-08-31,124000.0,126000.0,123000.0,125000.0,102393.0625,529278
2018-09-03,124500.0,126000.0,123500.0,125000.0,102393.0625,264041
2018-09-04,125500.0,127000.0,124500.0,126500.0,103621.796875,297393
2018-09-05,126500.0,131000.0,126500.0,129000.0,105669.640625,871735
2018-09-06,130000.0,136000.0,130000.0,134000.0,109765.359375,935048
2018-09-07,136000.0,137000.0,131500.0,133000.0,108946.234375,793026
2018-09-10,131500.0,133500.0,130000.0,131000.0,107307.9296875,320236
2018-09-11,130000.0,130500.0,128000.0,128000.0,104850.5,514468
2018-09-12,128500.0,131000.0,128000.0,129500.0,106079.2265625,340635
2018-09-13,130500.0,130500.0,128000.0,128500.0,105260.0703125,411245
2018-09-14,129500.0,131000.0,129000.0,129500.0,106079.2265625,259936
2018-09-17,129000.0,129500.0,128000.0,128500.0,105260.0703125,305158
2018-09-18,128500.0,130000.0,128000.0,128000.0,104850.5,368661
2018-09-19,128500.0,129000.0,125500.0,126500.0,103621.796875,420484
2018-09-20,126500.0,130000.0,126000.0,129000.0,105669.640625,378436
2018-09-21,131000.0,131000.0,127500.0,129000.0,105669.640625,765535
2018-09-27,130000.0,130500.0,128500.0,130500.0,106898.359375,465760
2018-09-28,130000.0,130500.0,128000.0,129500.0,106079.2265625,295867
2018-10-01,130000.0,130000.0,128500.0,129000.0,105669.640625,233662
2018-10-02,128500.0,129500.0,128000.0,128500.0,105260.0703125,215297
2018-10-04,128500.0,129000.0,122500.0,124500.0,101983.5078125,671140
2018-10-05,126000.0,126000.0,123000.0,124500.0,101983.5078125,284015
2018-10-08,123500.0,124000.0,121500.0,122000.0,99935.6171875,386710
2018-10-10,122500.0,123000.0,119500.0,120000.0,98297.3515625,536984
2018-10-11,118500.0,120500.0,116000.0,116000.0,95020.765625,701523
2018-10-12,115500.0,118000.0,114500.0,115500.0,94611.1953125,672541
2018-10-15,116500.0,117000.0,111500.0,113500.0,92972.90625,697689
2018-10-16,114000.0,117500.0,113500.0,116500.0,95430.3359375,503295
2018-10-17,117500.0,119500.0,116500.0,118500.0,97068.625,385112
2018-10-18,118000.0,118500.0,114000.0,116000.0,95020.765625,708181
2018-10-19,114500.0,117500.0,114000.0,115500.0,94611.1953125,493067
2018-10-22,115000.0,118000.0,114500.0,118000.0,96659.0625,378176
2018-10-23,117000.0,118000.0,114000.0,116500.0,95430.3359375,575347
2018-10-24,117500.0,118500.0,116000.0,117000.0,95839.9140625,776694
2018-10-25,116000.0,116000.0,102500.0,110000.0,90105.8984375,1633392
2018-10-26,110000.0,113000.0,107500.0,108000.0,88467.609375,867074
2018-10-29,106000.0,108500.0,104000.0,106000.0,86829.3203125,876545
2018-10-30,106500.0,109500.0,106000.0,107500.0,88058.0390625,429587
2018-10-31,106500.0,107000.0,103500.0,106500.0,87238.890625,752213
2018-11-01,106500.0,109000.0,104500.0,108500.0,88877.171875,487868
2018-11-02,107000.0,110500.0,106500.0,110000.0,90105.8984375,586857
2018-11-05,107000.0,107500.0,103500.0,104000.0,85191.03125,921610
2018-11-06,105000.0,108500.0,104500.0,107500.0,88058.0390625,775343
2018-11-07,106500.0,108000.0,105500.0,107500.0,88058.0390625,619311
2018-11-08,109000.0,109000.0,105500.0,105500.0,86419.7578125,588487
2018-11-09,106000.0,110000.0,104500.0,105000.0,86010.1875,668003
2018-11-12,105000.0,105500.0,100500.0,102000.0,83552.7421875,792697
2018-11-13,99900.0,102500.0,99600.0,102500.0,83962.3125,397209
2018-11-14,103500.0,104500.0,100500.0,101500.0,83143.1640625,637102
2018-11-15,101000.0,103500.0,100500.0,103000.0,84371.875,449187
2018-11-16,104000.0,104500.0,102000.0,103000.0,84371.875,361507
2018-11-19,103000.0,103500.0,101000.0,101500.0,83143.1640625,555495
2018-11-20,101000.0,101000.0,97100.0,97500.0,79866.59375,1295271
2018-11-21,96500.0,97900.0,95800.0,97800.0,80112.3359375,883111
2018-11-22,98000.0,98000.0,92500.0,92800.0,76016.609375,1527106
2018-11-23,92800.0,94000.0,92600.0,93700.0,76753.84375,558490
2018-11-26,93600.0,95800.0,93500.0,95100.0,77900.640625,663188
2018-11-27,95900.0,101500.0,95800.0,101000.0,82733.59375,1436195
2018-11-28,100500.0,101500.0,99800.0,101000.0,82733.59375,602728
2018-11-29,102000.0,103000.0,99100.0,100000.0,81914.453125,811011
2018-11-30,103000.0,108000.0,102500.0,107000.0,87648.46875,3017114
2018-12-03,108500.0,109000.0,106500.0,108500.0,88877.171875,723565
2018-12-04,108500.0,108500.0,105500.0,107500.0,88058.0390625,612079
2018-12-05,106000.0,108500.0,106000.0,107500.0,88058.0390625,519108
2018-12-06,107500.0,112500.0,106000.0,110500.0,90515.46875,896541
2018-12-07,110000.0,112000.0,109500.0,111000.0,90925.0390625,566780
2018-12-10,108500.0,111000.0,108500.0,110500.0,90515.46875,367098
2018-12-11,109500.0,112500.0,108500.0,111500.0,91334.609375,372363
2018-12-12,111500.0,121500.0,111000.0,118500.0,97068.625,1558536
2018-12-13,116500.0,120000.0,116500.0,118500.0,97068.625,1093587
2018-12-14,119000.0,120000.0,115000.0,116500.0,95430.3359375,534429
2018-12-17,115000.0,118500.0,112500.0,116500.0,95430.3359375,602835
2018-12-18,117500.0,120000.0,116000.0,118000.0,96659.0625,889260
2018-12-19,118500.0,123500.0,118500.0,123000.0,100754.78125,841175
2018-12-20,121500.0,124500.0,120500.0,121500.0,99526.0625,682779
2018-12-21,120500.0,122500.0,119500.0,122500.0,100345.203125,643918
2018-12-24,122000.0,124000.0,121500.0,123000.0,100754.78125,301455
2018-12-26,121500.0,122000.0,118500.0,120000.0,98297.3515625,550552
2018-12-27,118000.0,120000.0,117500.0,118500.0,99557.5703125,458613
2018-12-28,118500.0,120000.0,117500.0,118500.0,99557.5703125,398062
2019-01-02,117500.0,118000.0,113500.0,114000.0,95776.90625,565493
2019-01-03,113000.0,118500.0,113000.0,116500.0,97877.2734375,608591
2019-01-04,116000.0,123000.0,116000.0,119500.0,100397.71875,1326978
2019-01-07,121000.0,121500.0,119500.0,120500.0,101237.8515625,428416
2019-01-08,121500.0,123500.0,118500.0,119500.0,100397.71875,582117
2019-01-09,119000.0,124000.0,119000.0,123000.0,103338.2265625,846392
2019-01-10,121500.0,123000.0,119500.0,123000.0,103338.2265625,648837
2019-01-11,123000.0,124500.0,122000.0,123000.0,103338.2265625,440529
2019-01-14,122500.0,124000.0,121000.0,121500.0,102078.0078125,297709
2019-01-15,121000.0,128000.0,120500.0,127500.0,107118.8984375,828015
2019-01-16,127000.0,129000.0,126000.0,128500.0,107959.03125,397335
2019-01-17,128500.0,130000.0,127500.0,129500.0,108799.203125,513711
2019-01-18,129500.0,131500.0,129500.0,131000.0,110059.421875,556106
2019-01-21,132000.0,132000.0,126500.0,127000.0,106698.828125,657273
2019-01-22,126500.0,128000.0,125000.0,127500.0,107118.8984375,446263
2019-01-23,128000.0,130000.0,127000.0,129000.0,108379.125,422209
2019-01-24,128000.0,130000.0,124500.0,130000.0,109219.2890625,778826
2019-01-25,127500.0,130000.0,127500.0,128500.0,107959.03125,535338
2019-01-28,128500.0,130000.0,125500.0,126500.0,106278.75,541428
2019-01-29,126500.0,128500.0,126000.0,128000.0,107538.96875,445671
2019-01-30,128500.0,129500.0,126500.0,129500.0,108799.203125,463542
2019-01-31,130000.0,131000.0,128500.0,129500.0,108799.203125,509642
2019-02-01,129500.0,130000.0,128500.0,129500.0,108799.203125,392755
2019-02-07,128500.0,129000.0,125500.0,126000.0,105858.6640625,530165
2019-02-08,125500.0,126500.0,124500.0,125500.0,105438.609375,365392
2019-02-11,126000.0,129000.0,126000.0,127500.0,107118.8984375,425879
2019-02-12,129000.0,129000.0,126500.0,128500.0,107959.03125,443035
2019-02-13,128500.0,128500.0,124000.0,124500.0,104598.4453125,620173
2019-02-14,123500.0,124000.0,119500.0,121500.0,102078.0078125,1072937
2019-02-15,121000.0,121500.0,120000.0,121000.0,101657.9296875,446734
2019-02-18,121000.0,122000.0,118500.0,120500.0,101237.8515625,557734
2019-02-19,119500.0,120500.0,119000.0,119500.0,100397.71875,470357
2019-02-20,119500.0,121500.0,119000.0,119000.0,99977.640625,735087
2019-02-21,118500.0,121000.0,118500.0,120000.0,100817.7890625,588691
